keys,freq,word1,word2
"""are to""",15,are,to
"""operation kar""",15,operation,kar
"""arrest kiya""",15,arrest,kiya
"""school se""",15,school,se
"""ho rha""",15,ho,rha
"""free kashmir""",15,free,kashmir
"""pakistan tum""",15,pakistan,tum
"""us ny""",15,us,ny
"""idea hai""",15,idea,hai
"""pak army""",15,pak,army
"""porkistan ke""",15,porkistan,ke
"""india se""",15,india,se
"""goad suni""",15,goad,suni
"""wo nhi""",15,wo,nhi
"""is per""",15,is,per
"""speech ke""",15,speech,ke
"""proof de""",15,proof,de
"""tou ap""",15,tou,ap
"""or mera""",15,or,mera
"""sc st""",15,sc,st
"""porkistan ka""",15,porkistan,ka
"""twitter ki""",15,twitter,ki
"""sub say""",15,sub,say
"""line me""",15,line,me
"""russia ne""",15,russia,ne
"""twitter ko""",15,twitter,ko
"""world ki""",15,world,ki
"""banne ka""",15,banne,ka
"""day ka""",15,day,ka
"""the to""",15,the,to
"""ny to""",15,ny,to
"""na ho""",15,na,ho
"""respect karna""",15,respect,karna
"""news de""",15,news,de
"""respected sir""",15,respected,sir
"""to mein""",15,to,mein
"""mans khana""",15,mans,khana
"""per tweet""",15,per,tweet
"""ky sath""",15,ky,sath
"""kr lete""",15,kr,lete
"""bomb ki""",15,bomb,ki
"""muslim k""",15,muslim,k
"""president ban""",15,president,ban
"""rahy hn""",15,rahy,hn
"""year ki""",15,year,ki
"""case chal""",15,case,chal
"""journalist ko""",15,journalist,ko
"""to thik""",15,to,thik
"""news faila""",15,news,faila
"""police se""",15,police,se
"""mar k""",15,mar,k
"""spread kar""",15,spread,kar
"""follow kiya""",15,follow,kiya
"""endians ne""",15,endians,ne
"""hafeez saeed""",15,hafeez,saeed
"""freedom ki""",15,freedom,ki
"""ny kia""",15,ny,kia
"""tweet nahi""",15,tweet,nahi
"""release kar""",15,release,kar
"""ly kr""",15,ly,kr
"""in ur""",15,in,ur
"""coordinator ke""",15,coordinator,ke
"""he kr""",15,he,kr
"""release hui""",15,release,hui
"""post kr""",15,post,kr
"""pending hai""",15,pending,hai
"""movie thi""",15,movie,thi
"""india main""",14,india,main
"""ki h""",14,ki,h
"""case ko""",14,case,ko
"""reporter ke""",14,reporter,ke
"""rss k""",14,rss,k
"""retire ho""",14,retire,ho
"""rs me""",14,rs,me
"""or kon""",14,or,kon
"""america ki""",14,america,ki
"""channel ka""",14,channel,ka
"""h or""",14,h,or
"""upload ki""",14,upload,ki
"""government hai""",14,government,hai
"""k sub""",14,k,sub
"""politics me""",14,politics,me
"""hospital le""",14,hospital,le
"""or pak""",14,or,pak
"""end me""",14,end,me
"""islamabad mein""",14,islamabad,mein
"""ne imran""",14,ne,imran
"""terrorism ke""",14,terrorism,ke
"""war ki""",14,war,ki
"""arrange marriage""",14,arrange,marriage
"""studio me""",14,studio,me
"""or baki""",14,or,baki
"""k leye""",14,k,leye
"""day manane""",14,day,manane
"""up police""",14,up,police
"""ye v""",14,ye,v
"""good night""",14,good,night
"""girls ki""",14,girls,ki
"""airport par""",14,airport,par
"""show se""",14,show,se
"""belong karta""",14,belong,karta
"""list main""",14,list,main
"""news se""",14,news,se
"""career shuru""",14,career,shuru
"""unfollow kar""",14,unfollow,kar
"""confirm hai""",14,confirm,hai
"""sb ek""",14,sb,ek
"""wo b""",14,wo,b
"""politics ki""",14,politics,ki
"""sb ap""",14,sb,ap
"""indian muslim""",14,indian,muslim
"""country se""",14,country,se
"""mansikta ke""",14,mansikta,ke
"""he ni""",14,he,ni
"""gand me""",14,gand,me
"""games dekh""",14,games,dekh
"""g ap""",14,g,ap
"""future me""",14,future,me
"""president banaya""",14,president,banaya
"""terrorist ka""",14,terrorist,ka
"""ho gaya""",14,ho,gaya
"""ne is""",14,ne,is
"""resign kar""",14,resign,kar
"""pic ko""",14,pic,ko
"""history me""",14,history,me
"""se nhi""",14,se,nhi
"""education ka""",14,education,ka
"""thy wo""",14,thy,wo
"""matter me""",14,matter,me
"""tweets ke""",14,tweets,ke
"""school ka""",14,school,ka
"""ndtv ko""",14,ndtv,ko
"""opposition se""",14,opposition,se
"""best hai""",14,best,hai
"""do na""",14,do,na
"""show me""",14,show,me
"""with me""",14,with,me
"""on kashmir""",14,on,kashmir
"""shi h""",14,shi,h
"""logo ke""",14,logo,ke
"""me danda""",14,me,danda
"""issue par""",14,issue,par
"""very nice""",14,very,nice
"""tum sy""",14,tum,sy
"""govt aur""",14,govt,aur
"""es bar""",14,es,bar
"""zia ul""",14,zia,ul
"""se pta""",14,se,pta
"""area mai""",14,area,mai
"""august se""",14,august,se
"""corruption ki""",14,corruption,ki
"""to door""",14,to,door
"""congress to""",14,congress,to
"""start hone""",14,start,hone
"""ban kr""",14,ban,kr
"""president ke""",14,president,ke
"""ka hai""",14,ka,hai
"""show nahi""",14,show,nahi
"""ko nhi""",14,ko,nhi
"""or kis""",14,or,kis
"""me nahi""",14,me,nahi
"""dene ki""",14,dene,ki
"""leaders se""",14,leaders,se
"""k mar""",14,k,mar
"""modi ke""",14,modi,ke
"""culture ko""",14,culture,ko
"""terrorists ko""",14,terrorists,ko
"""se lekar""",14,se,lekar
"""nhi tha""",14,nhi,tha
"""tweet k""",14,tweet,k
"""k lea""",14,k,lea
"""ni kr""",14,ni,kr
"""problem se""",14,problem,se
"""he hain""",14,he,hain
"""to kashmir""",14,to,kashmir
"""or nehru""",13,or,nehru
"""reporter ki""",13,reporter,ki
"""or bat""",13,or,bat
"""to desh""",13,to,desh
"""boycott kar""",13,boycott,kar
"""balochistan ko""",13,balochistan,ko
"""propaganda chala""",13,propaganda,chala
"""opposition ki""",13,opposition,ki
"""area main""",13,area,main
"""hone k""",13,hone,k
"""line parr""",13,line,parr
"""mans khane""",13,mans,khane
"""leader ne""",13,leader,ne
"""jihad ke""",13,jihad,ke
"""reality ye""",13,reality,ye
"""twitter twitter""",13,twitter,twitter
"""ka use""",13,ka,use
"""paper ki""",13,paper,ki
"""language use""",13,language,use
"""h bhai""",13,h,bhai
"""terrorism ka""",13,terrorism,ka
"""career khatam""",13,career,khatam
"""hi nhi""",13,hi,nhi
"""case mein""",13,case,mein
"""banne se""",13,banne,se
"""masood azhar""",13,masood,azhar
"""sy to""",13,sy,to
"""gand fat""",13,gand,fat
"""such me""",13,such,me
"""un logo""",13,un,logo
"""waste kr""",13,waste,kr
"""krne wale""",13,krne,wale
"""well done""",13,well,done
"""terrorist hi""",13,terrorist,hi
"""dal k""",13,dal,k
"""krny ka""",13,krny,ka
"""so sad""",13,so,sad
"""sheikh kanjoos""",13,sheikh,kanjoos
"""congress main""",13,congress,main
"""soldier ko""",13,soldier,ko
"""mery pas""",13,mery,pas
"""the ye""",13,the,ye
"""is ma""",13,is,ma
"""kunal kamra""",13,kunal,kamra
"""congress walon""",13,congress,walon
"""hi nahi""",13,hi,nahi
"""but agar""",13,but,agar
"""support krte""",13,support,krte
"""unsc me""",13,unsc,me
"""trump ko""",13,trump,ko
"""comment kiya""",13,comment,kiya
"""tha but""",13,tha,but
"""to mera""",13,to,mera
"""kar diya""",13,kar,diya
"""curfew hata""",13,curfew,hata
"""le rhe""",13,le,rhe
"""ndtv ne""",13,ndtv,ne
"""message kiya""",13,message,kiya
"""sir ji""",13,sir,ji
"""happy rakshabandhan""",13,happy,rakshabandhan
"""pm modi""",13,pm,modi
"""concentrate karo""",13,concentrate,karo
"""supreme court""",13,supreme,court
"""chief ko""",13,chief,ko
"""di thi""",13,di,thi
"""a shame""",13,a,shame
"""rss wale""",13,rss,wale
"""speech ko""",13,speech,ko
"""u r""",13,u,r
"""cong ko""",13,cong,ko
"""hy ap""",13,hy,ap
"""south india""",13,south,india
"""august k""",13,august,k
"""ke saath""",13,ke,saath
"""de to""",13,de,to
"""skta hai""",13,skta,hai
"""are ek""",13,are,ek
"""hy ye""",13,hy,ye
"""kiya tha""",13,kiya,tha
"""supporters ko""",13,supporters,ko
"""haters ko""",13,haters,ko
"""to aj""",13,to,aj
"""research kar""",13,research,kar
"""li thi""",13,li,thi
"""secularism ki""",13,secularism,ki
"""ki koi""",13,ki,koi
"""bachy ko""",13,bachy,ko
"""court ko""",13,court,ko
"""book me""",13,book,me
"""ne ye""",13,ne,ye
"""din k""",13,din,k
"""or to""",13,or,to
"""august ke""",13,august,ke
"""v to""",13,v,to
"""colony me""",13,colony,me
"""cancel ho""",13,cancel,ho
"""kar rahy""",13,kar,rahy
"""k samny""",13,k,samny
"""channel pe""",13,channel,pe
"""trust me""",13,trust,me
"""a joke""",13,a,joke
"""judge sahab""",13,judge,sahab
"""for u""",13,for,u
"""le k""",13,le,k
"""super power""",13,super,power
"""photo ko""",13,photo,ko
"""active ho""",13,active,ho
"""or bjp""",13,or,bjp
"""hone ki""",13,hone,ki
"""month me""",13,month,me
"""jati h""",13,jati,h
"""gand mar""",13,gand,mar
"""me koi""",13,me,koi
"""proof bhi""",13,proof,bhi
"""modi sir""",13,modi,sir
"""city ke""",13,city,ke
"""sb sy""",13,sb,sy
"""department ki""",13,department,ki
"""banne ki""",13,banne,ki
"""pakistan aur""",13,pakistan,aur
"""economy bhi""",13,economy,bhi
"""bana ke""",13,bana,ke
"""army mein""",13,army,mein
"""news ko""",13,news,ko
"""lund se""",13,lund,se
"""to tha""",13,to,tha
"""lady ko""",13,lady,ko
"""day raha""",13,day,raha
"""to bana""",13,to,bana
"""city me""",13,city,me
"""rapist ko""",13,rapist,ko
"""week se""",13,week,se
"""or main""",13,or,main
"""de diya""",13,de,diya
"""india mai""",13,india,mai
"""like kiya""",13,like,kiya
"""hai to""",13,hai,to
"""railway ko""",13,railway,ko
"""doval sahab""",13,doval,sahab
"""ji ke""",13,ji,ke
"""president bhi""",13,president,bhi
"""america se""",13,america,se
"""education ki""",13,education,ki
"""fans ki""",13,fans,ki
"""to ho""",13,to,ho
"""ibrahim par""",13,ibrahim,par
"""system ko""",13,system,ko
"""us se""",13,us,se
"""bring kashmiri""",13,bring,kashmiri
"""reject kr""",13,reject,kr
"""strong hai""",13,strong,hai
"""balochistan k""",12,balochistan,k
"""train ki""",12,train,ki
"""log is""",12,log,is
"""common hai""",12,common,hai
"""or unko""",12,or,unko
"""he said""",12,he,said
"""student hai""",12,student,hai
"""tweet krne""",12,tweet,krne
"""the aur""",12,the,aur
"""bar bar""",12,bar,bar
"""fans ko""",12,fans,ko
"""mere tweet""",12,mere,tweet
"""nuclear ki""",12,nuclear,ki
"""camera ke""",12,camera,ke
"""festival hai""",12,festival,hai
"""kr lain""",12,kr,lain
"""agr ap""",12,agr,ap
"""logic se""",12,logic,se
"""station me""",12,station,me
"""team ki""",12,team,ki
"""hony wali""",12,hony,wali
"""city se""",12,city,se
"""to koi""",12,to,koi
"""i love""",12,i,love
"""journalism ke""",12,journalism,ke
"""what u""",12,what,u
"""country k""",12,country,k
"""bn kr""",12,bn,kr
"""development nhi""",12,development,nhi
"""din twitter""",12,din,twitter
"""to vo""",12,to,vo
"""v ek""",12,v,ek
"""balochistan ka""",12,balochistan,ka
"""accept karna""",12,accept,karna
"""niazi ne""",12,niazi,ne
"""balochistan ki""",12,balochistan,ki
"""minister ke""",12,minister,ke
"""day ko""",12,day,ko
"""or rahi""",12,or,rahi
"""ho gya""",12,ho,gya
"""solve ho""",12,solve,ho
"""to puri""",12,to,puri
"""britishers ke""",12,britishers,ke
"""reply na""",12,reply,na
"""is this""",12,is,this
"""kuty k""",12,kuty,k
"""speech k""",12,speech,k
"""company se""",12,company,se
"""deta h""",12,deta,h
"""trump ki""",12,trump,ki
"""k andar""",12,k,andar
"""company hai""",12,company,hai
"""ignore kar""",12,ignore,kar
"""and k""",12,and,k
"""media hai""",12,media,hai
"""k sth""",12,k,sth
"""k paas""",12,k,paas
"""or kya""",12,or,kya
"""to kr""",12,to,kr
"""hi h""",12,hi,h
"""me or""",12,me,or
"""band hone""",12,band,hone
"""dogle log""",12,dogle,log
"""jo ki""",12,jo,ki
"""request h""",12,request,h
"""terrorism ki""",12,terrorism,ki
"""me the""",12,me,the
"""help kiya""",12,help,kiya
"""garden ho""",12,garden,ho
"""gas ki""",12,gas,ki
"""accept karne""",12,accept,karne
"""pilot ka""",12,pilot,ka
"""muslims hain""",12,muslims,hain
"""army par""",12,army,par
"""famous hona""",12,famous,hona
"""army kashmir""",12,army,kashmir
"""hui thi""",12,hui,thi
"""ker diya""",12,ker,diya
"""are mc""",12,are,mc
"""had ho""",12,had,ho
"""tweets mein""",12,tweets,mein
"""you sir""",12,you,sir
"""mari thi""",12,mari,thi
"""pollution hota""",12,pollution,hota
"""educated ho""",12,educated,ho
"""gov se""",12,gov,se
"""post ki""",12,post,ki
"""mujy b""",12,mujy,b
"""company ka""",12,company,ka
"""or waise""",12,or,waise
"""k uper""",12,k,uper
"""etc sab""",12,etc,sab
"""sb ye""",12,sb,ye
"""city main""",12,city,main
"""tweets kr""",12,tweets,kr
"""reply de""",12,reply,de
"""to ak""",12,to,ak
"""celebrate karne""",12,celebrate,karne
"""example hai""",12,example,hai
"""speech de""",12,speech,de
"""jang k""",12,jang,k
"""krnay k""",12,krnay,k
"""phone se""",12,phone,se
"""terrorist se""",12,terrorist,se
"""asif ghafoor""",12,asif,ghafoor
"""media aur""",12,media,aur
"""is mudde""",12,is,mudde
"""le raha""",12,le,raha
"""army jo""",12,army,jo
"""jammu kashmir""",12,jammu,kashmir
"""ignore kr""",12,ignore,kr
"""was like""",12,was,like
"""or aj""",12,or,aj
"""to esa""",12,to,esa
"""development nahi""",12,development,nahi
"""altaf bhai""",12,altaf,bhai
"""gy or""",12,gy,or
"""attack ke""",12,attack,ke
"""ambulance ko""",12,ambulance,ko
"""k neta""",12,k,neta
"""decision le""",12,decision,le
"""solve nahi""",12,solve,nahi
"""shame on""",12,shame,on
"""or china""",12,or,china
"""case kar""",12,case,kar
"""to koe""",12,to,koe
"""youtube pe""",12,youtube,pe
"""america k""",12,america,k
"""video mein""",12,video,mein
"""or iss""",12,or,iss
"""but tu""",12,but,tu
"""bana diya""",12,bana,diya
"""ho rahe""",12,ho,rahe
"""islamabad main""",12,islamabad,main
"""kr skte""",12,kr,skte
"""reality me""",12,reality,me
"""hospital se""",12,hospital,se
"""post se""",12,post,se
"""paper se""",12,paper,se
"""to beta""",12,to,beta
"""reject kiya""",12,reject,kiya
"""member ko""",12,member,ko
"""please sir""",12,please,sir
"""govt me""",12,govt,me
"""is sa""",12,is,sa
"""hai ki""",12,hai,ki
"""part tha""",12,part,tha
"""but har""",12,but,har
"""flood me""",12,flood,me
"""join kr""",12,join,kr
"""ban raha""",12,ban,raha
"""k neeche""",12,k,neeche
"""k baad""",12,k,baad
"""list mai""",12,list,mai
"""video ke""",12,video,ke
"""apply kiya""",12,apply,kiya
"""hum ny""",12,hum,ny
"""anees ibrahim""",12,anees,ibrahim
"""that kashmir""",12,that,kashmir
"""to see""",12,to,see
"""station pe""",12,station,pe
"""winner ka""",12,winner,ka
"""strike ko""",12,strike,ko
"""curfew torr""",12,curfew,torr
"""from kashmir""",12,from,kashmir
"""krwa diya""",12,krwa,diya
"""india aur""",12,india,aur
"""we love""",12,we,love
"""kr diye""",12,kr,diye
"""sobhraj ko""",12,sobhraj,ko
"""officer madhukar""",12,officer,madhukar
"""muslims par""",11,muslims,par
"""starting se""",11,starting,se
"""k ley""",11,k,ley
"""aisy hi""",11,aisy,hi
"""is say""",11,is,say
"""seriously nahi""",11,seriously,nahi
"""rs ke""",11,rs,ke
"""google ka""",11,google,ka
"""burqa aur""",11,burqa,aur
"""h wo""",11,h,wo
"""knowledge hai""",11,knowledge,hai
"""spelling galat""",11,spelling,galat
"""population hai""",11,population,hai
"""economy dekh""",11,economy,dekh
"""she tum""",11,she,tum
"""rss ne""",11,rss,ne
"""india ki""",11,india,ki
"""captain sahab""",11,captain,sahab
"""propose kiya""",11,propose,kiya
"""pm narendra""",11,pm,narendra
"""or kia""",11,or,kia
"""flag ko""",11,flag,ko
"""states me""",11,states,me
"""me jo""",11,me,jo
"""side me""",11,side,me
"""k phr""",11,k,phr
"""sham bje""",11,sham,bje
"""ek request""",11,ek,request
"""war k""",11,war,k
"""follow nhi""",11,follow,nhi
"""had hoti""",11,had,hoti
"""curfew hai""",11,curfew,hai
"""arrest hone""",11,arrest,hone
"""hatne ke""",11,hatne,ke
"""years tak""",11,years,tak
"""india india""",11,india,india
"""prime minister""",11,prime,minister
"""or dosri""",11,or,dosri
"""arrest karna""",11,arrest,karna
"""pm ne""",11,pm,ne
"""porkistan se""",11,porkistan,se
"""ki respect""",11,ki,respect
"""kia hy""",11,kia,hy
"""krna tha""",11,krna,tha
"""video post""",11,video,post
"""indira ji""",11,indira,ji
"""country ke""",11,country,ke
"""terrorist bol""",11,terrorist,bol
"""he india""",11,he,india
"""burhan wani""",11,burhan,wani
"""loc ke""",11,loc,ke
"""release kiya""",11,release,kiya
"""constitution ki""",11,constitution,ki
"""animal ko""",11,animal,ko
"""ndtv ka""",11,ndtv,ka
"""list se""",11,list,se
"""skta h""",11,skta,h
"""islamic mulk""",11,islamic,mulk
"""gobind singh""",11,gobind,singh
"""to bol""",11,to,bol
"""ke sath""",11,ke,sath
"""k mare""",11,k,mare
"""to btao""",11,to,btao
"""sub k""",11,sub,k
"""light nahi""",11,light,nahi
"""or kr""",11,or,kr
"""or teri""",11,or,teri
"""ka or""",11,ka,or
"""curfew nahi""",11,curfew,nahi
"""insan k""",11,insan,k
"""company me""",11,company,me
"""k under""",11,k,under
"""block maar""",11,block,maar
"""tm logo""",11,tm,logo
"""president ko""",11,president,ko
"""main to""",11,main,to
"""to iss""",11,to,iss
"""international bhikhari""",11,international,bhikhari
"""to be""",11,to,be
"""modi se""",11,modi,se
"""to ya""",11,to,ya
"""m ny""",11,m,ny
"""move on""",11,move,on
"""time pr""",11,time,pr
"""par ab""",11,par,ab
"""strike ke""",11,strike,ke
"""non veg""",11,non,veg
"""country main""",11,country,main
"""twitter ka""",11,twitter,ka
"""per jo""",11,per,jo
"""plantation kiya""",11,plantation,kiya
"""ki gaand""",11,ki,gaand
"""hy ky""",11,hy,ky
"""credit le""",11,credit,le
"""dy k""",11,dy,k
"""state hota""",11,state,hota
"""cwc ki""",11,cwc,ki
"""speech me""",11,speech,me
"""twitter handle""",11,twitter,handle
"""constitution ke""",11,constitution,ke
"""krna chahiye""",11,krna,chahiye
"""tha aur""",11,tha,aur
"""to har""",11,to,har
"""israel ko""",11,israel,ko
"""pakistan na""",11,pakistan,na
"""ko maar""",11,ko,maar
"""f16 giraya""",11,f16,giraya
"""account bana""",11,account,bana
"""to band""",11,to,band
"""porkistan me""",11,porkistan,me
"""dp laga""",11,dp,laga
"""channel me""",11,channel,me
"""parents se""",11,parents,se
"""mujahideen ko""",11,mujahideen,ko
"""real mein""",11,real,mein
"""pakistan main""",11,pakistan,main
"""yogi g""",11,yogi,g
"""forward kar""",11,forward,kar
"""ka time""",11,ka,time
"""open ho""",11,open,ho
"""first time""",11,first,time
"""log ho""",11,log,ho
"""comment se""",11,comment,se
"""pe to""",11,pe,to
"""ho gye""",11,ho,gye
"""chief ki""",11,chief,ki
"""to hoga""",11,to,hoga
"""launch kar""",11,launch,kar
"""fake hai""",11,fake,hai
"""attack aa""",11,attack,aa
"""year me""",11,year,me
"""per ek""",11,per,ek
"""is my""",11,is,my
"""declare kar""",11,declare,kar
"""control ki""",11,control,ki
"""type k""",11,type,k
"""care ko""",11,care,ko
"""to m""",11,to,m
"""politics hai""",11,politics,hai
"""release karo""",11,release,karo
"""thy k""",11,thy,k
"""the world""",11,the,world
"""share kiya""",11,share,kiya
"""randi k""",11,randi,k
"""strike pe""",11,strike,pe
"""east me""",11,east,me
"""to ek""",11,to,ek
"""wala hy""",11,wala,hy
"""me hi""",11,me,hi
"""minister se""",11,minister,se
"""to hota""",11,to,hota
"""is ne""",11,is,ne
