keys,freq,word1,word2
"""humara internal""",7,humara,internal
"""public ka""",7,public,ka
"""aur enjoy""",7,aur,enjoy
"""me twitter""",7,me,twitter
"""imran k""",7,imran,k
"""poori congress""",7,poori,congress
"""gyi h""",7,gyi,h
"""wale log""",7,wale,log
"""ke din""",7,ke,din
"""ki kis""",7,ki,kis
"""bjp rss""",7,bjp,rss
"""tum apny""",7,tum,apny
"""bjp k""",7,bjp,k
"""logo say""",7,logo,say
"""ye national""",7,ye,national
"""hai ht""",7,hai,ht
"""hai who""",7,hai,who
"""hi indian""",7,hi,indian
"""to tweet""",7,to,tweet
"""ka msg""",7,ka,msg
"""sharma show""",7,sharma,show
"""is an""",7,is,an
"""se dm""",7,se,dm
"""main ek""",7,main,ek
"""ka solution""",7,ka,solution
"""kashmiri pundits""",7,kashmiri,pundits
"""ko power""",7,ko,power
"""apne agenda""",7,apne,agenda
"""bhi apply""",7,bhi,apply
"""me mom""",7,me,mom
"""jo kia""",7,jo,kia
"""rahi h""",7,rahi,h
"""ka army""",7,ka,army
"""ka but""",7,ka,but
"""ki best""",7,ki,best
"""news channel""",7,news,channel
"""aur wo""",7,aur,wo
"""ki side""",7,ki,side
"""koi notice""",7,koi,notice
"""apna address""",7,apna,address
"""din say""",7,din,say
"""sab politics""",7,sab,politics
"""puri speech""",7,puri,speech
"""hamaray pass""",7,hamaray,pass
"""kr den""",7,kr,den
"""bhi negativity""",7,bhi,negativity
"""know the""",7,know,the
"""awam k""",7,awam,k
"""ne bht""",7,ne,bht
"""jata he""",7,jata,he
"""sab muslims""",7,sab,muslims
"""hon gay""",7,hon,gay
"""kiya he""",7,kiya,he
"""congress me""",7,congress,me
"""is ne""",7,is,ne
"""pak me""",7,pak,me
"""ha tou""",7,ha,tou
"""ko government""",7,ko,government
"""pak or""",7,pak,or
"""me i""",7,me,i
"""theek kr""",7,theek,kr
"""ha army""",7,ha,army
"""bata dia""",7,bata,dia
"""asal me""",7,asal,me
"""kya he""",7,kya,he
"""hn is""",7,hn,is
"""main ap""",7,main,ap
"""bhai sb""",7,bhai,sb
"""ko lekr""",7,ko,lekr
"""ka meaning""",7,ka,meaning
"""is not""",7,is,not
"""apna propaganda""",7,apna,propaganda
"""aur pashtun""",7,aur,pashtun
"""ke chief""",7,ke,chief
"""bas in""",7,bas,in
"""right wing""",7,right,wing
"""h indian""",7,h,indian
"""ne proof""",7,ne,proof
"""bol de""",7,bol,de
"""hai opposition""",7,hai,opposition
"""sake or""",7,sake,or
"""diya he""",7,diya,he
"""ki black""",7,ki,black
"""peer to""",7,peer,to
"""hai self""",7,hai,self
"""or han""",7,or,han
"""min me""",7,min,me
"""i just""",7,i,just
"""ne koi""",7,ne,koi
"""you go""",7,you,go
"""aur railway""",7,aur,railway
"""ki book""",7,ki,book
"""hai list""",7,hai,list
"""hafeez saeed""",7,hafeez,saeed
"""ki rss""",7,ki,rss
"""jo sb""",7,jo,sb
"""in sub""",7,in,sub
"""sab or""",7,sab,or
"""aur os""",7,aur,os
"""maryam or""",7,maryam,or
"""ne as""",7,ne,as
"""hai main""",7,hai,main
"""hain we""",7,hain,we
"""non muslim""",7,non,muslim
"""baat he""",7,baat,he
"""k cm""",7,k,cm
"""hai reply""",7,hai,reply
"""is eid""",7,is,eid
"""ko mt""",7,ko,mt
"""tum bc""",7,tum,bc
"""salman fans""",7,salman,fans
"""karay gay""",7,karay,gay
"""kr dain""",7,kr,dain
"""aam public""",7,aam,public
"""koi reply""",7,koi,reply
"""aur triple""",7,aur,triple
"""hum army""",7,hum,army
"""ha good""",7,ha,good
"""may b""",7,may,b
"""nhi the""",7,nhi,the
"""ki life""",7,ki,life
"""ko be""",7,ko,be
"""to reply""",7,to,reply
"""baer le""",7,baer,le
"""hai atleast""",7,hai,atleast
"""hai captain""",7,hai,captain
"""aur ab""",7,aur,ab
"""public ko""",7,public,ko
"""ke member""",7,ke,member
"""why you""",7,why,you
"""allah kry""",7,allah,kry
"""howa to""",7,howa,to
"""public se""",7,public,se
"""salman to""",7,salman,to
"""eid pay""",7,eid,pay
"""apne government""",7,apne,government
"""state ko""",7,state,ko
"""hai kal""",7,hai,kal
"""hai reservation""",7,hai,reservation
"""hue to""",7,hue,to
"""ppp k""",7,ppp,k
"""he me""",7,he,me
"""re the""",7,re,the
"""ke culture""",7,ke,culture
"""is matter""",7,is,matter
"""modi and""",7,modi,and
"""karay to""",7,karay,to
"""pe trust""",7,pe,trust
"""hui h""",7,hui,h
"""jo president""",7,jo,president
"""bhi negative""",7,bhi,negative
"""or apny""",7,or,apny
"""ko ly""",7,ko,ly
"""c m""",7,c,m
"""alag state""",7,alag,state
"""yes i""",7,yes,i
"""tata sky""",7,tata,sky
"""unke family""",7,unke,family
"""bilkul normal""",7,bilkul,normal
"""aany jany""",7,aany,jany
"""taraf se""",7,taraf,se
"""ab log""",7,ab,log
"""aur party""",7,aur,party
"""aur afghanistan""",7,aur,afghanistan
"""kashmir may""",7,kashmir,may
"""ye bs""",7,ye,bs
"""gand mari""",7,gand,mari
"""k party""",7,k,party
"""bahut se""",7,bahut,se
"""bhi credit""",7,bhi,credit
"""h aur""",7,h,aur
"""are the""",7,are,the
"""ji be""",7,ji,be
"""ye v""",7,ye,v
"""tum is""",7,tum,is
"""lahore islamabad""",7,lahore,islamabad
"""ka balochistan""",7,ka,balochistan
"""thoda google""",7,thoda,google
"""kashmir sy""",7,kashmir,sy
"""hai try""",7,hai,try
"""ne gand""",7,ne,gand
"""film ko""",7,film,ko
"""do is""",7,do,is
"""ho lekin""",7,ho,lekin
"""hai tum""",7,hai,tum
"""ye episode""",7,ye,episode
"""ke comments""",7,ke,comments
"""apna twitter""",7,apna,twitter
"""se free""",7,se,free
"""koi fake""",7,koi,fake
"""ko new""",7,ko,new
"""ko dm""",7,ko,dm
"""thi m""",7,thi,m
"""aur international""",7,aur,international
"""se acha""",7,se,acha
"""govind singh""",7,govind,singh
"""in future""",7,in,future
"""pr he""",7,pr,he
"""k sth""",7,k,sth
"""allah or""",7,allah,or
"""aur terrorists""",7,aur,terrorists
"""se islam""",7,se,islam
"""ka post""",7,ka,post
"""ni krna""",7,ni,krna
"""ki majority""",7,ki,majority
"""hai wo""",7,hai,wo
"""karain gay""",7,karain,gay
"""ko cancer""",7,ko,cancer
"""ki koi""",7,ki,koi
"""ko help""",7,ko,help
"""muslim sikh""",7,muslim,sikh
"""bol do""",7,bol,do
"""kashmiri indian""",7,kashmiri,indian
"""bhi happy""",7,bhi,happy
"""ap in""",7,ap,in
"""muhammad saw""",7,muhammad,saw
"""kiya govt""",7,kiya,govt
"""h sir""",7,h,sir
"""par koi""",7,par,koi
"""me hindu""",7,me,hindu
"""so cute""",7,so,cute
"""wo log""",7,wo,log
"""ga is""",7,ga,is
"""se as""",7,se,as
"""ho ki""",7,ho,ki
"""ge is""",7,ge,is
"""ki police""",7,ki,police
"""din indian""",7,din,indian
"""ke media""",7,ke,media
"""ha wo""",7,ha,wo
"""america ke""",7,america,ke
"""hai tu""",7,hai,tu
"""ppp or""",7,ppp,or
"""ne v""",7,ne,v
"""tha mgr""",7,tha,mgr
"""wese b""",7,wese,b
"""koi call""",7,koi,call
"""photo se""",7,photo,se
"""you want""",7,you,want
"""nahi ki""",7,nahi,ki
"""ke program""",7,ke,program
"""hai international""",7,hai,international
"""pak ki""",7,pak,ki
"""rha hn""",7,rha,hn
"""bhot he""",7,bhot,he
"""jaise journalist""",7,jaise,journalist
"""ko mention""",7,ko,mention
"""jo hospital""",7,jo,hospital
"""naga land""",7,naga,land
"""hai use""",7,hai,use
"""at least""",7,at,least
"""is case""",7,is,case
"""se video""",7,se,video
"""ek message""",7,ek,message
"""ki safety""",7,ki,safety
"""mere village""",7,mere,village
"""pakistani to""",7,pakistani,to
"""i never""",7,i,never
"""ki and""",7,ki,and
"""me muslims""",7,me,muslims
"""aur freedom""",7,aur,freedom
"""jo her""",7,jo,her
"""nahi kiya""",7,nahi,kiya
"""please see""",7,please,see
"""se deal""",7,se,deal
"""bola tha""",7,bola,tha
"""hain even""",7,hain,even
"""dil or""",7,dil,or
"""se power""",7,se,power
"""must watch""",7,must,watch
"""mai to""",7,mai,to
"""bas ek""",7,bas,ek
"""bhi national""",7,bhi,national
"""how much""",7,how,much
"""sir and""",7,sir,and
"""ko union""",7,ko,union
"""bjp ka""",7,bjp,ka
"""aur help""",7,aur,help
"""ek aur""",7,ek,aur
"""pok ka""",7,pok,ka
"""ye ek""",7,ye,ek
"""hain social""",7,hain,social
"""hai only""",7,hai,only
"""india ky""",7,india,ky
"""hai bank""",7,hai,bank
"""bangladesh or""",7,bangladesh,or
"""hai when""",7,hai,when
"""tum pakistani""",7,tum,pakistani
"""ho army""",7,ho,army
"""aur end""",7,aur,end
"""waiting for""",7,waiting,for
"""itna looks""",7,itna,looks
"""aur next""",7,aur,next
"""sharif ne""",7,sharif,ne
"""dekh record""",7,dekh,record
"""to start""",7,to,start
"""ki thi""",7,ki,thi
"""me ny""",7,me,ny
"""karachi is""",7,karachi,is
"""kashmiri muslim""",7,kashmiri,muslim
"""bhai pakistan""",7,bhai,pakistan
"""ki story""",7,ki,story
"""bhi confirm""",7,bhi,confirm
"""ki posts""",7,ki,posts
"""wo time""",7,wo,time
"""aap govt""",7,aap,govt
"""yudkbh s2""",7,yudkbh,s2
"""aur result""",7,aur,result
"""is main""",7,is,main
"""sir or""",7,sir,or
"""hota hai""",7,hota,hai
"""hota ha""",7,hota,ha
"""kashmir i""",7,kashmir,i
"""ko divert""",7,ko,divert
"""tak via""",7,tak,via
"""bjp ke""",7,bjp,ke
"""logo sy""",7,logo,sy
"""hai ab""",7,hai,ab
"""waise hi""",7,waise,hi
"""se zayda""",7,se,zayda
"""ki wishes""",7,ki,wishes
"""hai afghanistan""",7,hai,afghanistan
"""aur muslim""",7,aur,muslim
"""hai terrorists""",7,hai,terrorists
"""gya is""",7,gya,is
"""am just""",7,am,just
"""bhi defend""",7,bhi,defend
"""kabir is""",7,kabir,is
"""ko ek""",7,ko,ek
"""se bada""",7,se,bada
"""pakistan mere""",7,pakistan,mere
"""kare to""",7,kare,to
"""wo terrorist""",7,wo,terrorist
"""ka word""",7,ka,word
"""i had""",7,i,had
"""k balochistan""",7,k,balochistan
"""ye gandhi""",7,ye,gandhi
"""singh is""",7,singh,is
"""hai ask""",7,hai,ask
"""ke sare""",7,ke,sare
"""ma ny""",7,ma,ny
"""u think""",7,u,think
"""har film""",7,har,film
"""saal sy""",7,saal,sy
"""balakot me""",7,balakot,me
"""hai kindly""",7,hai,kindly
"""lete he""",7,lete,he
"""hai she""",7,hai,she
"""ko best""",7,ko,best
"""kashmiris are""",7,kashmiris,are
"""hai lots""",7,hai,lots
"""v kariye""",7,v,kariye
"""ko delay""",7,ko,delay
"""aj non""",7,aj,non
"""shift ho""",7,shift,ho
"""bharat via""",7,bharat,via
"""ko line""",6,ko,line
"""ny to""",6,ny,to
"""ka bill""",6,ka,bill
"""gaya thanks""",6,gaya,thanks
"""je cbt""",6,je,cbt
"""hain congress""",6,hain,congress
"""to jihad""",6,to,jihad
"""world me""",6,world,me
"""movie flop""",6,movie,flop
"""saara pakistan""",6,saara,pakistan
"""to video""",6,to,video
"""pakistan in""",6,pakistan,in
"""porki army""",6,porki,army
"""shaheen ap""",6,shaheen,ap
"""ko magsaysay""",6,ko,magsaysay
"""ka focus""",6,ka,focus
"""ek time""",6,ek,time
"""ki education""",6,ki,education
"""bhi secular""",6,bhi,secular
"""bjp leaders""",6,bjp,leaders
"""kashmir se""",6,kashmir,se
"""ab apny""",6,ab,apny
"""ye thread""",6,ye,thread
"""hai islamic""",6,hai,islamic
"""hn k""",6,hn,k
"""hu may""",6,hu,may
"""modi ki""",6,modi,ki
"""do bus""",6,do,bus
"""in per""",6,in,per
"""ye pakistani""",6,ye,pakistani
"""ne mere""",6,ne,mere
"""border par""",6,border,par
"""me protest""",6,me,protest
"""un ko""",6,un,ko
"""uska meaning""",6,uska,meaning
"""ko election""",6,ko,election
"""lifafa journalist""",6,lifafa,journalist
"""hai left""",6,hai,left
"""hai stock""",6,hai,stock
"""ka program""",6,ka,program
"""ki car""",6,ki,car
"""jati he""",6,jati,he
"""what an""",6,what,an
"""ko marny""",6,ko,marny
"""koi operation""",6,koi,operation
"""bhi propaganda""",6,bhi,propaganda
"""yahoodi agent""",6,yahoodi,agent
"""tu google""",6,tu,google
"""ne twitter""",6,ne,twitter
"""h na""",6,h,na
"""pakistani terrorist""",6,pakistani,terrorist
"""to history""",6,to,history
"""character ko""",6,character,ko
"""what i""",6,what,i
"""karty rahy""",6,karty,rahy
"""ko loc""",6,ko,loc
"""ek statement""",6,ek,statement
"""ko bus""",6,ko,bus
"""ky din""",6,ky,din
"""shushma swaraj""",6,shushma,swaraj
"""ab bbc""",6,ab,bbc
"""say is""",6,say,is
"""apne city""",6,apne,city
"""muslim k""",6,muslim,k
"""u are""",6,u,are
"""to anti""",6,to,anti
"""bharat happy""",6,bharat,happy
"""baap phly""",6,baap,phly
"""ne world""",6,ne,world
"""ek hospital""",6,ek,hospital
"""pta hy""",6,pta,hy
"""ke es""",6,ke,es
"""anytime on""",6,anytime,on
"""ki kashmir""",6,ki,kashmir
"""ka and""",6,ka,and
"""i support""",6,i,support
"""a a""",6,a,a
"""sir for""",6,sir,for
"""hu congress""",6,hu,congress
"""then i""",6,then,i
"""tumhe block""",6,tumhe,block
"""phn line""",6,phn,line
"""k sat""",6,k,sat
"""kot lakhpat""",6,kot,lakhpat
"""k video""",6,k,video
"""me pakistani""",6,me,pakistani
"""uske according""",6,uske,according
"""islam ko""",6,islam,ko
"""ke lund""",6,ke,lund
"""for ur""",6,for,ur
"""deta h""",6,deta,h
"""ka loss""",6,ka,loss
"""ye sale""",6,ye,sale
"""pak air""",6,pak,air
"""itni importance""",6,itni,importance
"""maren gy""",6,maren,gy
"""chahty thy""",6,chahty,thy
"""ye msg""",6,ye,msg
"""se ziada""",6,se,ziada
"""maryam k""",6,maryam,k
"""anti india""",6,anti,india
"""ki total""",6,ki,total
"""ke attack""",6,ke,attack
"""kis type""",6,kis,type
"""agar muslim""",6,agar,muslim
"""tumhare ancestors""",6,tumhare,ancestors
"""he sir""",6,he,sir
"""chal k""",6,chal,k
"""pura india""",6,pura,india
"""wo video""",6,wo,video
"""ke form""",6,ke,form
"""mobile me""",6,mobile,me
"""k media""",6,k,media
"""ke army""",6,ke,army
"""ke dm""",6,ke,dm
"""me black""",6,me,black
"""bhi one""",6,bhi,one
"""on the""",6,on,the
"""jata to""",6,jata,to
"""iss channel""",6,iss,channel
"""muslim girls""",6,muslim,girls
"""ko torture""",6,ko,torture
"""se apil""",6,se,apil
"""mein curfew""",6,mein,curfew
"""hindu muslims""",6,hindu,muslims
"""ke block""",6,ke,block
"""koi msg""",6,koi,msg
"""pappu and""",6,pappu,and
"""to real""",6,to,real
"""hi option""",6,hi,option
"""bhi twitter""",6,bhi,twitter
"""hai episode""",6,hai,episode
"""k mu""",6,k,mu
"""wahan k""",6,wahan,k
"""party ne""",6,party,ne
"""galat he""",6,galat,he
"""tm ny""",6,tm,ny
"""baqi sub""",6,baqi,sub
"""ka spelling""",6,ka,spelling
"""to proof""",6,to,proof
"""sakte or""",6,sakte,or
"""apne economy""",6,apne,economy
"""me as""",6,me,as
"""hi black""",6,hi,black
"""kuldeep sengar""",6,kuldeep,sengar
"""yeah video""",6,yeah,video
"""se eid""",6,se,eid
"""desh hit""",6,desh,hit
"""india balakot""",6,india,balakot
"""insha allah""",6,insha,allah
"""hain govt""",6,hain,govt
"""aur secular""",6,aur,secular
"""ye idea""",6,ye,idea
"""chota sa""",6,chota,sa
"""phle se""",6,phle,se
"""galat news""",6,galat,news
"""aur as""",6,aur,as
"""apni parliament""",6,apni,parliament
"""kr le""",6,kr,le
"""unki dead""",6,unki,dead
"""hi sir""",6,hi,sir
"""aur curfew""",6,aur,curfew
"""ko freedom""",6,ko,freedom
"""ya muslims""",6,ya,muslims
"""mera point""",6,mera,point
"""bhai log""",6,bhai,log
"""me ni""",6,me,ni
"""dena is""",6,dena,is
"""k motta""",6,k,motta
"""hai big""",6,hai,big
"""ki awam""",6,ki,awam
"""hi media""",6,hi,media
"""ki terha""",6,ki,terha
"""ab reply""",6,ab,reply
"""ka wahid""",6,ka,wahid
"""ek contract""",6,ek,contract
"""hm sb""",6,hm,sb
"""naya content""",6,naya,content
"""sharm kro""",6,sharm,kro
"""ek month""",6,ek,month
"""galat or""",6,galat,or
"""logon ki""",6,logon,ki
"""america or""",6,america,or
"""aur main""",6,aur,main
"""k vikas""",6,k,vikas
"""skte h""",6,skte,h
"""ka slogan""",6,ka,slogan
"""ye decision""",6,ye,decision
"""army k""",6,army,k
"""hindu and""",6,hindu,and
"""nai to""",6,nai,to
"""you tube""",6,you,tube
"""virat kohli""",6,virat,kohli
"""me es""",6,me,es
"""kisi ko""",6,kisi,ko
"""photo shoot""",6,photo,shoot
"""randi k""",6,randi,k
"""pe is""",6,pe,is
"""apne leaders""",6,apne,leaders
"""log us""",6,log,us
"""nehru or""",6,nehru,or
"""koi v""",6,koi,v
"""bar congress""",6,bar,congress
"""pe indian""",6,pe,indian
"""se time""",6,se,time
"""ko enjoy""",6,ko,enjoy
"""eid pr""",6,eid,pr
"""hai history""",6,hai,history
"""please share""",6,please,share
"""hone per""",6,hone,per
"""pe crush""",6,pe,crush
"""se pouch""",6,se,pouch
"""america k""",6,america,k
"""ko attack""",6,ko,attack
"""karain or""",6,karain,or
"""se corruption""",6,se,corruption
"""krna to""",6,krna,to
"""burhan wani""",6,burhan,wani
"""masood azhar""",6,masood,azhar
"""lga kr""",6,lga,kr
"""hai politicians""",6,hai,politicians
"""ap py""",6,ap,py
"""deta to""",6,deta,to
"""ya link""",6,ya,link
"""ghus k""",6,ghus,k
"""ek achi""",6,ek,achi
"""ma b""",6,ma,b
"""aur option""",6,aur,option
"""cheer k""",6,cheer,k
"""jang k""",6,jang,k
"""ki bs""",6,ki,bs
"""sudarshan news""",6,sudarshan,news
"""chand or""",6,chand,or
"""aur front""",6,aur,front
"""sab propaganda""",6,sab,propaganda
"""hai great""",6,hai,great
"""koi comparison""",6,koi,comparison
"""bharat k""",6,bharat,k
"""ki pictures""",6,ki,pictures
"""ne tweet""",6,ne,tweet
"""jis indian""",6,jis,indian
"""pakistani he""",6,pakistani,he
"""tarike se""",6,tarike,se
"""money laundering""",6,money,laundering
"""ka photo""",6,ka,photo
"""pe swal""",6,pe,swal
"""liye happy""",6,liye,happy
"""ab beta""",6,ab,beta
"""hon or""",6,hon,or
"""acha g""",6,acha,g
"""jammu or""",6,jammu,or
"""agla target""",6,agla,target
"""ko praise""",6,ko,praise
"""fir army""",6,fir,army
"""hum per""",6,hum,per
"""middle class""",6,middle,class
"""rahe he""",6,rahe,he
"""dusre religion""",6,dusre,religion
"""ke gand""",6,ke,gand
"""ko inform""",6,ko,inform
"""us ki""",6,us,ki
"""kabhi terrorist""",6,kabhi,terrorist
"""bjp congress""",6,bjp,congress
"""k k""",6,k,k
"""ki image""",6,ki,image
"""se upper""",6,se,upper
"""pakistan banne""",6,pakistan,banne
"""ya islamabad""",6,ya,islamabad
"""wo indians""",6,wo,indians
"""thek kr""",6,thek,kr
"""meri cousin""",6,meri,cousin
"""pujya guru""",6,pujya,guru
"""wo pakistani""",6,wo,pakistani
"""ya indian""",6,ya,indian
"""ko business""",6,ko,business
"""ki planing""",6,ki,planing
"""hi twitter""",6,hi,twitter
"""galat history""",6,galat,history
"""mere mentions""",6,mere,mentions
"""hai laude""",6,hai,laude
"""ka cm""",6,ka,cm
"""bhi research""",6,bhi,research
"""but not""",6,but,not
"""ko all""",6,ko,all
"""jaise so""",6,jaise,so
"""case me""",6,case,me
"""kuch indian""",6,kuch,indian
"""main congress""",6,main,congress
"""bar is""",6,bar,is
"""ko a""",6,ko,a
"""a to""",6,a,to
"""hum pathan""",6,hum,pathan
"""bhi tweeter""",6,bhi,tweeter
"""to show""",6,to,show
"""aur plot""",6,aur,plot
"""rahul or""",6,rahul,or
"""thi hospital""",6,thi,hospital
"""is ka""",6,is,ka
"""ho tm""",6,ho,tm
"""ho by""",6,ho,by
"""vo video""",6,vo,video
"""halan k""",6,halan,k
"""pe black""",6,pe,black
"""to rape""",6,to,rape
"""hai salary""",6,hai,salary
"""ke statement""",6,ke,statement
"""ne a""",6,ne,a
"""b is""",6,b,is
"""ne politics""",6,ne,politics
"""kashmiri brothers""",6,kashmiri,brothers
"""mein muslims""",6,mein,muslims
"""ki debate""",6,ki,debate
"""ko mp""",6,ko,mp
"""wo political""",6,wo,political
"""pm k""",6,pm,k
"""dhuzzz dhuzzz""",6,dhuzzz,dhuzzz
"""h public""",6,h,public
"""ka handle""",6,ka,handle
"""logon per""",6,logon,per
"""is in""",6,is,in
"""se poch""",6,se,poch
"""se mere""",6,se,mere
"""banane m""",6,banane,m
"""maar rahy""",6,maar,rahy
"""kr sky""",6,kr,sky
"""hein ap""",6,hein,ap
"""kafir endians""",6,kafir,endians
"""k phone""",6,k,phone
"""allah he""",6,allah,he
"""ka problem""",6,ka,problem
"""kis school""",6,kis,school
"""napak army""",6,napak,army
"""upar se""",6,upar,se
"""dono parties""",6,dono,parties
"""ka it""",6,ka,it
"""ho cow""",6,ho,cow
"""yeh movie""",6,yeh,movie
"""wale ne""",6,wale,ne
"""or ne""",6,or,ne
"""kar dia""",6,kar,dia
"""apne comments""",6,apne,comments
"""pak agent""",6,pak,agent
"""bhi economy""",6,bhi,economy
"""wale or""",6,wale,or
"""ne freedom""",6,ne,freedom
"""se km""",6,se,km
"""ke money""",6,ke,money
"""ki but""",6,ki,but
"""baaki states""",6,baaki,states
